澳門,6636.36,22.206457887,113.5557603836
澳門,7753.09,22.2118017698,113.5534214973
澳門,6633.33,22.2098648841,113.5522949696
澳門,4081.63,22.2002098552,113.5386586189
澳門,4695.05,22.2087027398,113.5490119457
澳門,4863.31,22.1999714511,113.5442054272
澳門,9435.17,22.2053751796,113.5409975052
澳門,6255.81,22.208682874,113.5559105873
澳門,8000,22.2108581621,113.5470592976
澳門,7125,22.2109674223,113.5461473465
澳門,7252.75,22.2109674223,113.5461473465
澳門,6180.56,22.2129539557,113.5461473465
澳門,5725,22.2057526382,113.5528957844
澳門,7091.25,22.2057526382,113.5528957844
澳門,6935.78,22.2053652465,113.5412120819
澳門,8113.98,22.2066267488,113.5397529602
澳門,7680,22.2066267488,113.5397529602
澳門,7266.67,22.2144835673,113.5509538651
澳門,7301.59,22.1944582416,113.5430574417
澳門,6075.27,22.2053652465,113.5412120819
澳門,6451.61,22.2076597817,113.542971611
澳門,5509.09,22.2036468038,113.5433256626
澳門,3995,22.1928390056,113.5514473915
澳門,5237.5,22.1929780818,113.5517370701
澳門,5584,22.1927694675,113.5484218597
澳門,5975,22.2074313232,113.5548377037
澳門,5976.47,22.2077491784,113.5505568981
澳門,4294.74,22.2087027398,113.5490119457
澳門,5334.44,22.1897991625,113.548926115
澳門,6113.21,22.1894017925,113.5516405106
澳門,6611.4,22.2033885389,113.5400104523
澳門,8205.88,22.2134406521,113.5535609722
澳門,7706.67,22.2066267488,113.5397529602
澳門,7923.08,22.2053751796,113.5409975052
澳門,8585.09,22.2053751796,113.5409975052
澳門,5436.36,22.2036468038,113.5433256626
澳門,8214.29,22.2036468038,113.5433256626
澳門,6690.91,22.2064828646,113.5558621041
澳門,5250,22.2002098552,113.5386586189
澳門,8000,22.2144835673,113.5509538651
澳門,4584.27,22.2087027398,113.5490119457
澳門,7888.89,22.2144835673,113.5509538651
澳門,9031.58,22.2053751796,113.5409975052
澳門,7425,22.2091612386,113.5578549528
澳門,5600,22.2047493908,113.5471773148
澳門,6375,22.206457887,113.5557603836
澳門,6363.64,22.206457887,113.5557603836
澳門,4988.07,22.1953224887,113.5447847843
澳門,4042.35,22.2011535344,113.5407400131
澳門,5584,22.1927694675,113.5484218597
澳門,4674.7,22.2047394576,113.5421562195
澳門,7037.04,22.2053652465,113.5412120819
澳門,6000,22.2053652465,113.5412120819
澳門,6605.71,22.2053652465,113.5412120819
澳門,7973.33,22.2066267488,113.5397529602
澳門,8614.07,22.2053751796,113.5409975052
澳門,8054.88,22.2053751796,113.5409975052
澳門,7160,22.2103515912,113.5510611534
澳門,8625,22.2034779383,113.5478746891
澳門,7308.87,22.2074511891,113.5567903519
澳門,10211.52,22.2114143948,113.5585820675
澳門,7644.44,22.2149007312,113.5502886772
澳門,7600,22.2066267488,113.5397529602
澳門,8716.71,22.2053751796,113.5409975052
澳門,5367.09,22.1930070771,113.5503671889
澳門,7584.54,22.2112184475,113.5547783436
澳門,7976.8,22.210222,113.557649
澳門,6506.67,22.2083054234,113.5536682606
澳門,6037.74,22.1874844666,113.5489904881
澳門,7871.49,22.1874844666,113.5489904881
澳門,6557.09,22.1888156698,113.5520267487
澳門,11001.7,22.1861830543,113.5459113121
澳門,12232.42,22.1861830543,113.5459113121
澳門,11743.12,22.1861830543,113.5459113121
澳門,7142.86,22.20908,113.536111
澳門,8253.09,22.2112753368,113.556522131
澳門,7928.52,22.2112753368,113.556522131
澳門,8387.91,22.2112753368,113.556522131
澳門,10599.46,22.2114143948,113.5585820675
澳門,7800,22.2027627412,113.5505783558
澳門,7954.55,22.2074114572,113.5445058346
澳門,9000,22.206457887,113.5557603836
澳門,8333.33,22.206457887,113.5557603836
澳門,9021.23,22.2091612386,113.5578549528
澳門,8903.14,22.2091612386,113.5578549528
澳門,7242.42,22.2074511891,113.5567903519
澳門,9493.67,22.2091612386,113.5578549528
澳門,6285.71,22.2074313232,113.5548377037
澳門,7200,22.2064828646,113.5558621041
澳門,6640,22.2129539557,113.5461473465
澳門,8742.39,22.2072823283,113.5435509682
澳門,6784.66,22.1944582416,113.5430574417
澳門,8000,22.2066267488,113.5397529602
澳門,8571.43,22.2091612386,113.5578549528
澳門,6497.58,22.2074313232,113.5548377037
澳門,7925.26,22.210222,113.557649
澳門,5948.37,22.1961569292,113.5435080528
澳門,5512.61,22.202007807,113.5443341732
澳門,9830.51,22.2114143948,113.5585820675
澳門,6285.71,22.2074313232,113.5548377037
澳門,6484.85,22.2057526382,113.5528957844
澳門,7989.69,22.210222,113.557649
澳門,7809.22,22.2102423306,113.5554921627
澳門,6741.85,22.2074313232,113.5548377037
澳門,5669.72,22.1928390056,113.5514473915
澳門,6233.24,22.1929383458,113.5526061058
澳門,4914,22.1874844666,113.5489904881
澳門,6987.34,22.1582941715,113.5578203201
澳門,8222.22,22.2066267488,113.5397529602
澳門,6219.81,22.208682874,113.5559105873
澳門,7417.68,22.1862923337,113.5494625568
澳門,7000,22.201282669,113.5417914391
澳門,6532.26,22.206308891,113.5454392433
澳門,5162.09,22.1926800612,113.5509967804
澳門,5061.73,22.202603808,113.5497736931
澳門,8444.04,22.2053751796,113.5409975052
澳門,7573.33,22.2066267488,113.5397529602
澳門,5800,22.2053652465,113.5412120819
澳門,8508.6,22.2053751796,113.5409975052
澳門,8066.67,22.2074114572,113.5445058346
澳門,8360.05,22.2104807173,113.5433149338
澳門,6864.86,22.201282669,113.5417914391
澳門,5851.85,22.2036468038,113.5433256626
澳門,7325.3,22.2112184475,113.5547783436
澳門,6350,22.208682874,113.5559105873
澳門,7038.41,22.2064876861,113.5543441772
澳門,6160.49,22.2094079738,113.5544514656
澳門,5916.67,22.2083054234,113.5536682606
澳門,6195.12,22.208682874,113.5559105873
澳門,6640,22.2046301926,113.556060791
澳門,8857.14,22.2112753368,113.556522131
澳門,10399.03,22.2114143948,113.5585820675
澳門,8838.32,22.2114143948,113.5585820675
澳門,6580,22.2033885389,113.5400104523
澳門,6923.08,22.2143544449,113.544741869
澳門,6785.24,22.2109674223,113.5461473465
澳門,7236.84,22.198123805,113.5394847393
澳門,6469.5,22.206457887,113.5557603836
澳門,6030.3,22.206457887,113.5557603836
澳門,6100,22.2074313232,113.5548377037
澳門,6636.36,22.2074511891,113.5567903519
澳門,6363.64,22.206457887,113.5557603836
澳門,7063.49,22.20908,113.536111
澳門,6024.69,22.2074313232,113.5548377037
澳門,8604.21,22.2053751796,113.5409975052
澳門,8721.21,22.2053751796,113.5409975052
澳門,8313.16,22.2053751796,113.5409975052
澳門,8169.29,22.2053751796,113.5409975052
澳門,7173.33,22.2109674223,113.5461473465
澳門,7129.28,22.2057526382,113.5528957844
澳門,7400,22.2144835673,113.5509538651
澳門,8695.65,22.2034183387,113.5380148888
澳門,5321.43,22.2000310521,113.5412657261
澳門,6577.32,22.2033885389,113.5400104523
澳門,6735.75,22.2033885389,113.5400104523
澳門,8114.29,22.2144835673,113.5509538651
澳門,8690.18,22.2034183387,113.5380148888
澳門,8680.69,22.2053751796,113.5409975052
澳門,8464.57,22.2053751796,113.5409975052
澳門,6818.18,22.201282669,113.5417914391
澳門,6280,22.1928390056,113.5514473915
澳門,7173.33,22.2109674223,113.5461473465
澳門,4937.5,22.1952827533,113.5538291931
澳門,5105.26,22.2093682424,113.5488080978
澳門,6533.55,22.2026435414,113.5376286507
澳門,8635.39,22.2053751796,113.5409975052
澳門,9405.68,22.2108581621,113.5470592976
澳門,8861.99,22.2053751796,113.5409975052
澳門,6425.34,22.2049182547,113.5519301891
澳門,4766.58,22.2092788467,113.5438084602
澳門,6406.73,22.1894017925,113.5516405106
澳門,6132.08,22.1894017925,113.5516405106
澳門,9277.9,22.1902743809,113.5330983908
澳門,7753.09,22.2112184475,113.5547783436
澳門,6725,22.2074313232,113.5548377037
澳門,7892.38,22.2134406521,113.5535609722
澳門,6468.93,22.2126460449,113.5480463505
澳門,8063.49,22.1944582416,113.5430574417
澳門,7469.88,22.2109674223,113.5461473465
澳門,8240,22.2066267488,113.5397529602
澳門,5573.03,22.210222465,113.5382831097
澳門,6827.96,22.201282669,113.5417914391
澳門,6584.91,22.1894017925,113.5516405106
澳門,8736.84,22.2072823283,113.5435509682
澳門,6572.77,22.206457887,113.5557603836
澳門,5604.5,22.190703175,113.5467374325
澳門,6695.57,22.2046301926,113.556060791
澳門,7127.27,22.1582941715,113.5578203201
澳門,8804.35,22.2074114572,113.5445058346
澳門,6538.46,22.2029316075,113.5381758213
澳門,6746.77,22.206457887,113.5557603836
澳門,4355.4,22.2086232766,113.5440123081
澳門,5903.61,22.1874844666,113.5489904881
澳門,6566.67,22.2076597817,113.542971611
澳門,6359.74,22.2112184475,113.5547783436
澳門,11529.59,22.1861830543,113.5459113121
澳門,9591.33,22.2053751796,113.5409975052
澳門,7727.27,22.2102423306,113.5554921627
澳門,8580.65,22.2093583096,113.5565543175
澳門,5028.57,22.203656737,113.5485506058
澳門,4871.79,22.1909117925,113.5476064682
澳門,3995,22.1928390056,113.5514473915
澳門,6325.3,22.2074313232,113.5548377037
澳門,6467.66,22.208682874,113.5559105873
澳門,6870.75,22.2091695853,113.5435187817
澳門,7230.77,22.2074511891,113.5567903519
澳門,6610.17,22.2083054234,113.5536682606
澳門,6319.44,22.2129539557,113.5461473465
澳門,6892.31,22.2074511891,113.5567903519
澳門,7133.33,22.2118117024,113.5526382923
澳門,4280,22.1882692819,113.5313737392
澳門,5386.57,22.2002098552,113.5386586189
澳門,6430.77,22.206457887,113.5557603836
澳門,6916.67,22.2098648841,113.5522949696
澳門,5384.62,22.2049182547,113.5519301891
澳門,6972.48,22.2053652465,113.5412120819
澳門,7129.28,22.2057526382,113.5528957844
澳門,6617.38,22.2064828646,113.5558621041
澳門,7753.09,22.2118017698,113.5534214973
澳門,7210.53,22.2144736348,113.5516083241
澳門,6420.05,22.208682874,113.5559105873
澳門,7850,22.2118017698,113.5534214973
澳門,7159.53,22.206457887,113.5557603836
澳門,10626.7,22.2114143948,113.5585820675
澳門,10291.26,22.2114143948,113.5585820675
澳門,7599.21,22.20908,113.536111
澳門,5600,22.2005575273,113.543561697
澳門,6240.96,22.208682874,113.5559105873
澳門,6085.37,22.2094079738,113.5544514656
澳門,5879.52,22.2074313232,113.5548377037
澳門,5879.52,22.2074313232,113.5548377037
澳門,7609.76,22.1944582416,113.5430574417
澳門,8846.15,22.2091612386,113.5578549528
澳門,7565.89,22.2074511891,113.5567903519
澳門,5993.15,22.196166863,113.540879488
澳門,5555.56,22.1985310839,113.5442054272
澳門,7393.94,22.2074511891,113.5567903519
澳門,5678.57,22.1995145086,113.5397207737
澳門,4418.6,22.1876831545,113.5368025303
澳門,7539.12,22.2127354384,113.5507071018
澳門,5653.27,22.1882692819,113.5313737392
澳門,7956.99,22.2093583096,113.5565543175
澳門,6029.68,22.1929780818,113.5364592075
澳門,8090.23,22.2134406521,113.5535609722
澳門,7390.11,22.2109674223,113.5461473465
澳門,6829.27,22.2033388725,113.54205966
澳門,6393.44,22.1905480602,113.5526962476
澳門,9297.85,22.210222,113.557649
澳門,4904.11,22.1915575111,113.5351610184
澳門,12232.42,22.1861830543,113.5459113121
澳門,8903.14,22.2091612386,113.5578549528
澳門,8635.39,22.2053751796,113.5409975052
澳門,5341.54,22.2015111375,113.5526382923
澳門,6549.52,22.2026435414,113.5376286507
澳門,4928.57,22.2046202594,113.5459113121
澳門,4775.76,22.2015111375,113.5526382923
澳門,7208.39,22.198123805,113.5394847393
澳門,11028.04,22.2017131167,113.5474120118
澳門,6429.63,22.2036468038,113.5433256626
澳門,8787.88,22.1872857785,113.5340237617
澳門,7850,22.2118017698,113.5534214973
澳門,6872.73,22.2057526382,113.5528957844
澳門,6604.65,22.208682874,113.5559105873
澳門,6866.57,22.2143544449,113.544741869
澳門,6633.33,22.2098648841,113.5522949696
澳門,5424.59,22.2002098552,113.5386586189
澳門,7841.03,22.2093583096,113.5565543175
澳門,7212.77,22.1921237543,113.5388731956
澳門,5971.09,22.2026435414,113.5376286507
澳門,7957.47,22.210222,113.557649
澳門,10056.82,22.186834,113.549409
澳門,7142.86,22.20908,113.536111
澳門,7969.23,22.2066267488,113.5397529602
澳門,8179.49,22.2112184475,113.5547783436
澳門,6547.93,22.1927893355,113.5472095013
澳門,7956.99,22.2093583096,113.5565543175
澳門,8659.4,22.2091612386,113.5578549528
澳門,8580.65,22.2093583096,113.5565543175
澳門,6350,22.208682874,113.5559105873
澳門,6000,22.2057526382,113.5528957844
澳門,8518.52,22.2112753368,113.556522131
澳門,8678.5,22.2025740081,113.5480999947
澳門,6367.04,22.1992661697,113.544280529
澳門,11011.9,22.1861830543,113.5459113121
澳門,6651.02,22.206457887,113.5557603836
澳門,9001.64,22.2091612386,113.5578549528
澳門,5582.09,22.1925608528,113.5505568981
澳門,3585.4,22.2035673377,113.5410404205
澳門,9043.58,22.2091612386,113.5578549528
澳門,5037.97,22.1878421045,113.5351395607
澳門,8506.67,22.2093583096,113.5565543175
澳門,9455.62,22.2091612386,113.5578549528
澳門,4625,22.191011134,113.5476064682
澳門,8759.49,22.2112753368,113.556522131
澳門,5569.89,22.2066962801,113.5449457169
澳門,6517.78,22.1886368522,113.5496556759
澳門,8773.33,22.2093583096,113.5565543175
澳門,8156.5,22.2112753368,113.556522131
澳門,9181.14,22.2091612386,113.5578549528
澳門,7361.11,22.2109674223,113.5461473465
澳門,8934.62,22.2114143948,113.5585820675
澳門,7291.67,22.2109674223,113.5461473465
澳門,8830.55,22.210222,113.557649
澳門,11500.82,22.1861830543,113.5459113121
澳門,12500,22.1861830543,113.5459113121
澳門,12858.4,22.1861830543,113.5459113121
澳門,7840.67,22.2102423306,113.5554921627
澳門,8564.81,22.2112753368,113.556522131
澳門,8644.69,22.2072823283,113.5435509682
澳門,5869.57,22.1912098168,113.5523378849
澳門,7503.32,22.2022064743,113.5507392883
澳門,6925.95,22.2009647991,113.5539579391
澳門,8046.15,22.2066267488,113.5397529602
澳門,6864.41,22.1881103324,113.5522413254
澳門,8239.52,22.2149007312,113.5502886772
澳門,4355.4,22.2086232766,113.5440123081
澳門,6376.59,22.1992661697,113.544280529
澳門,3985.19,22.2012230685,113.543368578
澳門,6583.33,22.2102423306,113.5554921627
澳門,6843.37,22.208682874,113.5559105873
澳門,6509.8,22.1976072544,113.5460078716
澳門,4548.83,22.1967827563,113.5478425026
澳門,5063.61,22.2016899388,113.5508680344
澳門,8374.38,22.2112753368,113.556522131
澳門,7289.97,22.2109674223,113.5461473465
澳門,10133.01,22.2114143948,113.5585820675
澳門,8677.42,22.1944582416,113.5430574417
澳門,6382.98,22.2083054234,113.5536682606
澳門,9042.55,22.2053751796,113.5409975052
澳門,7106.67,22.2109674223,113.5461473465
澳門,7973.33,22.2066267488,113.5397529602
澳門,5586.78,22.2049182547,113.5519301891
澳門,6791.04,22.1944582416,113.5430574417
澳門,7828.57,22.2134406521,113.5535609722
澳門,5250,22.2002098552,113.5386586189
澳門,6636.36,22.2057526382,113.5528957844
澳門,5788.18,22.2074313232,113.5548377037
澳門,4497.18,22.2087027398,113.5490119457
澳門,7266.67,22.2144835673,113.5509538651
澳門,6138.46,22.2039050682,113.548207283
澳門,7745.9,22.1582941715,113.5578203201
澳門,5206.35,22.1991171661,113.5379612446
澳門,5408.65,22.2001601877,113.5425746441
澳門,4705.88,22.1995145086,113.5397207737
澳門,7240,22.2109674223,113.5461473465
澳門,7079.48,22.206457887,113.5557603836
澳門,4360.19,22.1882692819,113.5313737392
澳門,9600,22.2091612386,113.5578549528
澳門,7733.33,22.2029514741,113.5496020317
澳門,5706.67,22.1907528459,113.5359120369
澳門,7804.35,22.2023554746,113.547295332
澳門,6353.59,22.1886368522,113.5496556759
澳門,6187.5,22.1966138826,113.54611516
澳門,6475,22.208682874,113.5559105873
澳門,6340.58,22.2074313232,113.5548377037
澳門,6917.15,22.2046301926,113.556060791
澳門,7450.16,22.188507706,113.5372316837
澳門,7350,22.2094079738,113.5544514656
澳門,6724.47,22.2046301926,113.556060791
澳門,6625.77,22.1927893355,113.5472095013
澳門,6636.36,22.206457887,113.5557603836
澳門,5952.38,22.1910210681,113.538261652
澳門,8989.11,22.2032792728,113.5489583015
澳門,8742.39,22.2072823283,113.5435509682
澳門,8571.43,22.2074114572,113.5445058346
澳門,8108.11,22.2066267488,113.5397529602
澳門,6404.49,22.1886368522,113.5496556759
澳門,6429.91,22.1928787417,113.5393452644
澳門,6565.84,22.1894017925,113.5516405106
澳門,5282.35,22.2010144663,113.551222086
澳門,7172.13,22.1898985048,113.5529494286
澳門,5046.08,22.1991171661,113.5379612446
澳門,7480.14,22.2144736348,113.5516083241
澳門,7302.23,22.203617004,113.5379397869
澳門,7667.09,22.2036468038,113.5433256626
澳門,6970.85,22.1993754388,113.54159832
澳門,6563.71,22.2051367842,113.5458254814
澳門,6759.91,22.208682874,113.5559105873
澳門,6470.59,22.2077491784,113.5505568981
澳門,7152.47,22.1910210681,113.538261652
澳門,7449.61,22.190703175,113.551415205
澳門,5990,22.2015111375,113.5526382923
澳門,7858.55,22.1872857785,113.5340237617
澳門,6835.82,22.2143544449,113.544741869
澳門,7170.37,22.2108581621,113.5470592976
澳門,4444.44,22.1882692819,113.5313737392
澳門,5048.08,22.2094874366,113.5365879536
澳門,6336.63,22.2126460449,113.5480463505
澳門,6741.94,22.206457887,113.5557603836
澳門,5800,22.2049182547,113.5519301891
澳門,6725,22.2074313232,113.5548377037
澳門,6725,22.2074313232,113.5548377037
澳門,6350,22.2074313232,113.5548377037
澳門,4898.91,22.190703175,113.5467374325
澳門,6384.52,22.208682874,113.5559105873
澳門,8058.82,22.2080868988,113.5500741005
澳門,13497.45,22.1861830543,113.5459113121
澳門,12600,22.1861830543,113.5459113121
澳門,12770.75,22.1861830543,113.5459113121
澳門,7504.27,22.1998721159,113.553904295
澳門,9793.51,22.2114143948,113.5585820675
澳門,11900,22.1861830543,113.5459113121
澳門,7588.08,22.2002098552,113.5386586189
澳門,7470.82,22.2109674223,113.5461473465
澳門,7956.99,22.2093583096,113.5565543175
澳門,7395.83,22.188507706,113.5372316837
澳門,12004.35,22.1861830543,113.5459113121
澳門,6406.73,22.1894017925,113.5516405106
澳門,9253.73,22.2053751796,113.5409975052
澳門,6867.47,22.2074313232,113.5548377037
澳門,7461.77,22.2074511891,113.5567903519
澳門,5878.14,22.1995145086,113.5397207737
澳門,8600.77,22.2053751796,113.5409975052
澳門,5971.09,22.2026435414,113.5376286507
澳門,8000,22.2144835673,113.5509538651
澳門,4628.57,22.2087027398,113.5490119457
澳門,9661.02,22.2114143948,113.5585820675
澳門,8635.39,22.2053751796,113.5409975052
澳門,4285.71,22.2010542001,113.5411906242
澳門,8181.1,22.2053751796,113.5409975052
澳門,8114.29,22.2144835673,113.5509538651
澳門,7133.33,22.2109674223,113.5461473465
澳門,6241.05,22.2074313232,113.5548377037
澳門,9685.23,22.2114143948,113.5585820675
澳門,8172.04,22.2093583096,113.5565543175
澳門,4822.04,22.2087027398,113.5490119457
澳門,5063.61,22.2016899388,113.5508680344
澳門,5487.92,22.2034481385,113.5400533676
澳門,7333.33,22.2109674223,113.5461473465
澳門,8458.27,22.2093583096,113.5565543175
澳門,6000,22.2074313232,113.5548377037
澳門,8236.74,22.2104807173,113.5433149338
澳門,6421.05,22.2046301926,113.556060791
澳門,6580,22.2033885389,113.5400104523
澳門,8240,22.2074114572,113.5445058346
澳門,7629.63,22.2112184475,113.5547783436
澳門,6371.95,22.2064828646,113.5558621041
澳門,8297.01,22.2053751796,113.5409975052
澳門,5800,22.2053652465,113.5412120819
澳門,7868.02,22.2112184475,113.5547783436
澳門,8462.24,22.2053751796,113.5409975052
澳門,6302.73,22.208682874,113.5559105873
澳門,6733.33,22.201282669,113.5417914391
澳門,7210.53,22.2144736348,113.5516083241
澳門,6560.98,22.2094079738,113.5544514656
澳門,6738.46,22.2074511891,113.5567903519
澳門,10374.85,22.2114143948,113.5585820675
澳門,8091.6,22.2114143948,113.5585820675
澳門,10558.58,22.2114143948,113.5585820675
澳門,8898.31,22.2114143948,113.5585820675
澳門,9891.44,22.2114143948,113.5585820675
澳門,9746.68,22.2114143948,113.5585820675
澳門,8543.31,22.2053751796,113.5409975052
澳門,12909.88,22.1861830543,113.5459113121
澳門,13374.13,22.1861830543,113.5459113121
澳門,4602.15,22.2026236747,113.5421776772
澳門,10884.35,22.1861830543,113.5459113121
澳門,5338.98,22.1901965314,113.5337662697
澳門,9793.25,22.186834,113.549409
澳門,6925.62,22.1907925825,113.5359978676
澳門,9945.24,22.1902743809,113.5330983908
澳門,10000,22.186834,113.549409
澳門,10866.14,22.1902743809,113.5330983908
澳門,6352.46,22.1905480602,113.5526962476
澳門,9038.92,22.2053751796,113.5409975052
澳門,7115.9,22.2046301926,113.556060791
澳門,6181.65,22.1881103324,113.5522413254
澳門,10028.05,22.2053751796,113.5409975052
澳門,6331.52,22.1912098168,113.5523378849
澳門,6338.03,22.1912098168,113.5523378849
澳門,7555.28,22.213420787,113.5508143902
澳門,5760.87,22.1905480602,113.5526962476
澳門,6469.17,22.2074313232,113.5548377037
澳門,8000,22.2066267488,113.5397529602
澳門,8265.5,22.210222,113.557649
澳門,8531.75,22.2112753368,113.556522131
澳門,6297.23,22.1897991625,113.548926115
澳門,7000,22.192610523,113.5481107235
澳門,6638.89,22.2129539557,113.5461473465
澳門,10762.94,22.2114143948,113.5585820675
澳門,6725,22.208682874,113.5559105873
澳門,6875,22.208682874,113.5559105873
澳門,8237.23,22.188418297,113.5485291481
澳門,7333.33,22.2144736348,113.5516083241
澳門,9500,22.2114143948,113.5585820675
澳門,6521.74,22.1912098168,113.5523378849
澳門,8333.33,22.206457887,113.5557603836
澳門,4937.5,22.1952827533,113.5538291931
澳門,11437.07,22.1861830543,113.5459113121
澳門,11394.56,22.1861830543,113.5459113121
澳門,8415.84,22.2093583096,113.5565543175
澳門,6293.71,22.2129539557,113.5461473465
澳門,4929.97,22.196166863,113.540879488
澳門,5225.36,22.1878321701,113.5496020317
澳門,12500,22.1861830543,113.5459113121
澳門,6857.86,22.2074313232,113.5548377037
澳門,7600,22.2030408739,113.5477888584
澳門,5600,22.2049182547,113.5519301891
澳門,6526.87,22.1976072544,113.5460078716
澳門,6222.22,22.2027130746,113.5495698452
澳門,4869.28,22.2004581925,113.543432951
澳門,8816.86,22.2053751796,113.5409975052
澳門,5777.78,22.196166863,113.540879488
澳門,11500,22.1861830543,113.5459113121
澳門,9147.12,22.2053751796,113.5409975052
澳門,7495.88,22.188418297,113.5485291481
澳門,10000,22.2118117024,113.5526382923
澳門,6388.89,22.2129539557,113.5461473465
澳門,5638.3,22.2016800054,113.5449779034
澳門,6746.77,22.2064828646,113.5558621041
澳門,7507.69,22.2127851015,113.5507285595
澳門,6981.71,22.2064828646,113.5558621041
澳門,8136.48,22.2127851015,113.5507285595
澳門,6225,22.2057526382,113.5528957844
澳門,6028.83,22.2057526382,113.5528957844
澳門,8920.94,22.2073976921,113.5446143859
澳門,6909.09,22.2057526382,113.5528957844
澳門,7200,22.2057526382,113.5528957844
澳門,6395.81,22.2057526382,113.5528957844
澳門,5600,22.2057526382,113.5528957844
澳門,7545.45,22.2057526382,113.5528957844
澳門,6511.09,22.208682874,113.5559105873
澳門,6987.06,22.2064828646,113.5558621041
澳門,6531.25,22.2064828646,113.5558621041
澳門,6475,22.208682874,113.5559105873
澳門,6626.51,22.2074313232,113.5548377037
澳門,6604.65,22.2074313232,113.5548377037
澳門,7173.33,22.2109674223,113.5461473465
澳門,7133.33,22.2109674223,113.5461473465
澳門,6497.58,22.208682874,113.5559105873
澳門,7428.57,22.1944582416,113.5430574417
澳門,7548.39,22.1944582416,113.5430574417
澳門,8032.26,22.1944582416,113.5430574417
澳門,8206.19,22.1944582416,113.5430574417
澳門,5870.97,22.1898985048,113.5529494286
澳門,6825.17,22.2049182547,113.5519301891
澳門,10106.38,22.2114143948,113.5585820675
澳門,8438.82,22.2112753368,113.556522131
澳門,6778.17,22.1912098168,113.5523378849
澳門,6699.75,22.1886368522,113.5496556759
澳門,6771.65,22.2062294265,113.5504066944
澳門,6574.39,22.1888156698,113.5520267487
澳門,10500,22.188418297,113.5485291481
澳門,7973.33,22.2066267488,113.5397529602
澳門,8000,22.2066267488,113.5397529602
澳門,7111.11,22.2123977292,113.5537326336
澳門,7724.87,22.20908,113.536111
澳門,7753.09,22.2118017698,113.5534214973
澳門,8917.2,22.2053751796,113.5409975052
澳門,5000,22.2094874366,113.5365879536
澳門,6505.44,22.2074313232,113.5548377037
澳門,6600,22.2074313232,113.5548377037
澳門,4898.91,22.190703175,113.5467374325
澳門,6313.83,22.190703175,113.5467374325
澳門,6447.99,22.190703175,113.5467374325
澳門,8903.14,22.2091612386,113.5578549528
澳門,8934.62,22.2114143948,113.5585820675
澳門,7967.84,22.2073976921,113.5446143859
澳門,7416.67,22.2118117024,113.5526382923
澳門,7651.16,22.2102423306,113.5554921627
澳門,6833.33,22.2118117024,113.5526382923
澳門,7100,22.2094079738,113.5544514656
澳門,7300,22.2118117024,113.5526382923
澳門,6631.58,22.2062294265,113.5504066944
澳門,6142.51,22.2050275195,113.560116291
澳門,9050.85,22.2112753368,113.556522131
澳門,6853.53,22.2109674223,113.5461473465
澳門,4394.9,22.1882692819,113.5313737392
澳門,7067.57,22.2053652465,113.5412120819
澳門,6756.76,22.2029316075,113.5381758213
澳門,7300,22.2118117024,113.5526382923
澳門,5814.81,22.2036468038,113.5433256626
澳門,11984.61,22.1861830543,113.5459113121
澳門,8226.6,22.2104807173,113.5433149338
澳門,7600,22.2036468038,113.5433256626
澳門,8666.67,22.2093583096,113.5565543175
澳門,7538.46,22.2112184475,113.5547783436
